Variable,Value
Y_17372_9085,0.0
Y_17372_9086,0.0
Y_17372_9087,0.0
Y_17372_9088,0.0
Y_17372_9089,0.0
Y_17372_9090,0.0
Y_17372_9091,0.0
Y_17372_9092,0.0
Y_17372_9093,0.0
Y_17372_9094,0.0
Y_17372_9095,0.0
Y_17372_9096,0.0
Y_17372_9097,0.0
Y_17372_9098,0.0
Y_17372_9099,0.0
Y_17372_9100,0.0
Y_17372_9101,0.0
Y_17372_9102,0.0
Y_17372_9103,0.0
Y_17372_9104,0.0
Y_17372_9105,0.0
Y_17372_9106,0.0
Y_17372_9107,0.0
Y_17372_9108,0.0
Y_17372_9109,0.0
Y_17372_9110,0.0
Y_17372_9111,0.0
Y_17372_9113,0.0
Y_17372_9114,0.0
Y_17372_9115,0.0
Y_17372_9116,0.0
Y_17372_9117,0.0
Y_17372_9118,0.0
Y_17372_9119,0.0
Y_17372_9120,0.0
Y_17372_9121,0.0
Y_17372_9122,0.0
Y_17372_9123,0.0
Y_17372_9124,0.0
Y_17372_9125,0.0
Y_17372_9126,0.0
Y_17372_9127,0.0
Y_17372_9128,0.0
Y_17372_9129,0.0
Y_17372_9130,0.0
Y_17372_9131,0.0
Y_17372_9132,0.0
Y_17372_9133,0.0
Y_17372_9134,0.0
Y_17372_9135,0.0
Y_17372_9136,0.0
Y_17372_9137,0.0
Y_17372_9140,0.0
Y_17372_9141,0.0
Y_17372_9142,0.0
Y_17372_9143,0.0
Y_17372_9144,0.0
Y_17372_9145,0.0
Y_17372_9146,0.0
Y_17372_9147,0.0
Y_17372_9148,0.0
Y_17372_9149,0.0
Y_17372_9150,0.0
Y_17372_9151,0.0
Y_17372_9152,0.0
Y_17372_9153,0.0
Y_17372_9154,0.0
Y_17372_9155,0.0
Y_17372_9156,0.0
Y_17372_9158,0.0
Y_17372_9159,0.0
Y_17372_9160,0.0
Y_17372_9161,0.0
Y_17372_9162,0.0
Y_17372_9163,0.0
Y_17372_9164,0.0
Y_17372_9165,0.0
Y_17372_9166,0.0
Y_17372_9167,0.0
Y_17372_9168,0.0
Y_17372_9169,0.0
Y_17372_9171,0.0
Y_17372_9172,0.0
Y_17372_9173,0.0
Y_17372_9174,0.0
Y_17372_9175,0.0
Y_17372_9176,0.0
Y_17372_9177,0.0
Y_17372_9178,0.0
Y_17372_9180,0.0
Y_17372_9182,0.0
Y_17372_9183,0.0
Y_17372_9184,0.0
Y_17372_9185,0.0
Y_17372_9186,0.0
Y_17372_9187,0.0
Y_17372_9188,0.0
Y_17372_9189,0.0
Y_17372_9190,0.0
Y_17372_9192,0.0
Y_17372_9193,0.0
Y_17372_9194,0.0
Y_17372_9195,0.0
Y_17372_9197,0.0
Y_17372_9198,0.0
Y_17372_9199,0.0
Y_17372_9200,0.0
Y_17372_9202,0.0
Y_17372_9203,0.0
Y_17372_9204,0.0
Y_17372_10056,0.0
Y_17372_10057,0.0
Y_17372_10058,0.0
Y_17372_10059,0.0
Y_17372_10060,0.0
Y_17372_10061,0.0
Y_17372_10062,0.0
Y_17372_10063,0.0
Y_17372_10065,0.0
Y_17372_10066,0.0
Y_17372_10067,0.0
Y_17395_541,0.0
Y_17395_542,0.0
Y_17395_543,0.0
Y_17395_544,0.0
Y_17395_545,0.0
Y_17395_546,0.0
Y_17395_9039,0.0
Y_17395_9040,0.0
Y_17395_9041,0.0
Y_17395_9043,0.0
Y_17395_9044,0.0
Y_17395_9045,0.0
Y_17395_9046,0.0
Y_17395_9047,0.0
Y_17395_9048,0.0
Y_17395_9049,0.0
Y_17395_9050,0.0
Y_17395_9051,0.0
Y_17395_9053,0.0
Y_17395_9054,0.0
Y_17395_9055,0.0
Y_17395_9056,0.0
Y_17395_9057,0.0
Y_17395_9059,0.0
Y_17395_9060,0.0
Y_17395_9061,0.0
Y_17395_9062,0.0
Y_17395_9063,0.0
Y_17395_9064,0.0
Y_17395_9065,0.0
Y_17395_9066,0.0
Y_17395_9067,0.0
Y_17395_9069,0.0
Y_17395_9070,0.0
Y_17395_9071,0.0
Y_17395_9072,0.0
Y_17395_9074,0.0
Y_17395_9075,0.0
Y_17395_9076,0.0
Y_17395_9077,0.0
Y_17395_9078,0.0
Y_17395_9079,0.0
Y_17395_9080,0.0
Y_17395_9081,0.0
Y_17395_9083,0.0
Y_17395_9084,0.0
Y_17395_9085,0.0
Y_17395_9086,0.0
Y_17395_9087,0.0
Y_17395_9088,0.0
Y_17395_9089,0.0
Y_17395_9090,0.0
Y_17395_9091,0.0
Y_17395_9092,0.0
Y_17395_9093,0.0
Y_17395_9094,0.0
Y_17395_9095,0.0
Y_17395_9096,0.0
Y_17395_9097,0.0
Y_17395_9098,0.0
Y_17395_9099,0.0
Y_17395_9100,0.0
Y_17395_9101,0.0
Y_17395_9102,0.0
Y_17395_9103,0.0
Y_17395_9104,0.0
Y_17395_9105,0.0
Y_17395_9106,0.0
Y_17395_9107,0.0
Y_17395_9108,0.0
Y_17395_9109,0.0
Y_17395_9110,0.0
Y_17395_9111,0.0
Y_17395_9113,0.0
Y_17395_9114,0.0
Y_17395_9115,0.0
Y_17395_9116,0.0
Y_17395_9117,0.0
Y_17395_9118,0.0
Y_17395_9119,0.0
Y_17395_9120,0.0
Y_17395_9121,0.0
Y_17395_9122,0.0
Y_17395_9123,0.0
Y_17395_9124,0.0
Y_17395_9125,0.0
Y_17395_9126,0.0
Y_17395_9127,0.0
Y_17395_9128,0.0
Y_17395_9129,0.0
Y_17395_9130,0.0
Y_17395_9131,0.0
Y_17395_9132,0.0
Y_17395_9133,0.0
Y_17395_9134,0.0
Y_17395_9135,0.0
Y_17395_9136,0.0
Y_17395_9137,0.0
Y_17395_9140,0.0
Y_17395_9141,0.0
Y_17395_9142,0.0
Y_17395_9143,0.0
Y_17395_9144,0.0
Y_17395_9145,0.0
Y_17395_9146,0.0
Y_17395_9147,0.0
Y_17395_9148,0.0
Y_17395_9149,0.0
Y_17395_9150,0.0
Y_17395_9151,0.0
Y_17395_9152,0.0
Y_17395_9153,0.0
Y_17395_9154,0.0
Y_17395_9155,0.0
Y_17395_9156,0.0
Y_17395_9158,0.0
Y_17395_9159,0.0
Y_17395_9160,0.0
Y_17395_9161,0.0
Y_17395_9162,0.0
Y_17395_9163,0.0
Y_17395_9164,0.0
Y_17395_9165,0.0
Y_17395_9166,0.0
Y_17395_9167,0.0
Y_17395_9168,0.0
Y_17395_9169,0.0
Y_17395_9171,0.0
Y_17395_9172,0.0
Y_17395_9173,0.0
Y_17395_9174,0.0
Y_17395_9175,0.0
Y_17395_9176,0.0
Y_17395_9177,0.0
Y_17395_9178,0.0
Y_17395_9180,0.0
Y_17395_9182,0.0
Y_17395_9183,0.0
Y_17395_9184,0.0
Y_17395_9185,0.0
Y_17395_9186,0.0
Y_17395_9187,0.0
Y_17395_9188,0.0
Y_17395_9189,0.0
Y_17395_9190,0.0
Y_17395_9192,0.0
Y_17395_9193,0.0
Y_17395_9194,0.0
Y_17395_9195,0.0
Y_17395_9197,0.0
Y_17395_9198,0.0
Y_17395_9199,0.0
Y_17395_9200,0.0
Y_17395_9202,0.0
Y_17395_9203,0.0
Y_17395_9204,0.0
Y_17395_10056,0.0
Y_17395_10057,0.0
Y_17395_10058,0.0
Y_17395_10059,0.0
Y_17395_10060,0.0
Y_17395_10061,0.0
Y_17395_10062,0.0
Y_17395_10063,0.0
Y_17395_10065,0.0
Y_17395_10066,0.0
Y_17395_10067,0.0
Y_17404_541,0.0
Y_17404_542,0.0
Y_17404_543,0.0
Y_17404_544,0.0
Y_17404_545,0.0
Y_17404_546,0.0
Y_17404_9039,0.0
Y_17404_9040,0.0
Y_17404_9041,0.0
Y_17404_9043,0.0
Y_17404_9044,0.0
Y_17404_9045,0.0
Y_17404_9046,0.0
Y_17404_9047,0.0
Y_17404_9048,0.0
Y_17404_9049,0.0
Y_17404_9050,0.0
Y_17404_9051,0.0
Y_17404_9053,0.0
Y_17404_9054,0.0
Y_17404_9055,0.0
Y_17404_9056,0.0
Y_17404_9057,0.0
Y_17404_9059,0.0
Y_17404_9060,0.0
Y_17404_9061,0.0
Y_17404_9062,0.0
Y_17404_9063,0.0
Y_17404_9064,0.0
Y_17404_9065,0.0
Y_17404_9066,0.0
Y_17404_9067,0.0
Y_17404_9069,0.0
Y_17404_9070,0.0
Y_17404_9071,0.0
Y_17404_9072,0.0
Y_17404_9074,0.0
Y_17404_9075,0.0
Y_17404_9076,0.0
Y_17404_9077,0.0
Y_17404_9078,0.0
Y_17404_9079,0.0
Y_17404_9080,0.0
Y_17404_9081,0.0
Y_17404_9083,0.0
Y_17404_9084,0.0
Y_17404_9085,0.0
Y_17404_9086,0.0
Y_17404_9087,0.0
Y_17404_9088,0.0
Y_17404_9089,0.0
Y_17404_9090,0.0
Y_17404_9091,0.0
Y_17404_9092,0.0
Y_17404_9093,0.0
Y_17404_9094,0.0
Y_17404_9095,0.0
Y_17404_9096,0.0
Y_17404_9097,0.0
Y_17404_9098,0.0
Y_17404_9099,0.0
Y_17404_9100,0.0
Y_17404_9101,0.0
Y_17404_9102,0.0
Y_17404_9103,0.0
Y_17404_9104,0.0
Y_17404_9105,0.0
Y_17404_9106,0.0
Y_17404_9107,0.0
Y_17404_9108,0.0
Y_17404_9109,0.0
Y_17404_9110,0.0
Y_17404_9111,0.0
Y_17404_9113,0.0
Y_17404_9114,0.0
Y_17404_9115,0.0
Y_17404_9116,0.0
Y_17404_9117,0.0
Y_17404_9118,0.0
Y_17404_9119,0.0
Y_17404_9120,0.0
Y_17404_9121,0.0
Y_17404_9122,0.0
Y_17404_9123,0.0
Y_17404_9124,0.0
Y_17404_9125,0.0
Y_17404_9126,0.0
Y_17404_9127,0.0
Y_17404_9128,0.0
Y_17404_9129,0.0
Y_17404_9130,0.0
Y_17404_9131,0.0
Y_17404_9132,0.0
Y_17404_9133,0.0
Y_17404_9134,0.0
Y_17404_9135,0.0
Y_17404_9136,0.0
Y_17404_9137,0.0
Y_17404_9140,0.0
Y_17404_9141,0.0
Y_17404_9142,0.0
Y_17404_9143,0.0
Y_17404_9144,0.0
Y_17404_9145,0.0
Y_17404_9146,0.0
Y_17404_9147,0.0
Y_17404_9148,0.0
Y_17404_9149,0.0
Y_17404_9150,0.0
Y_17404_9151,0.0
Y_17404_9152,0.0
Y_17404_9153,0.0
Y_17404_9154,0.0
Y_17404_9155,0.0
Y_17404_9156,0.0
Y_17404_9158,0.0
Y_17404_9159,0.0
Y_17404_9160,0.0
Y_17404_9161,0.0
Y_17404_9162,0.0
Y_17404_9163,0.0
Y_17404_9164,0.0
Y_17404_9165,0.0
Y_17404_9166,0.0
Y_17404_9167,0.0
Y_17404_9168,0.0
Y_17404_9169,0.0
Y_17404_9171,0.0
Y_17404_9172,0.0
Y_17404_9173,0.0
Y_17404_9174,0.0
Y_17404_9175,0.0
Y_17404_9176,0.0
Y_17404_9177,0.0
Y_17404_9178,0.0
Y_17404_9180,0.0
Y_17404_9182,0.0
Y_17404_9183,0.0
Y_17404_9184,0.0
Y_17404_9185,0.0
Y_17404_9186,0.0
Y_17404_9187,0.0
Y_17404_9188,0.0
Y_17404_9189,0.0
Y_17404_9190,0.0
Y_17404_9192,0.0
Y_17404_9193,0.0
Y_17404_9194,0.0
Y_17404_9195,0.0
Y_17404_9197,0.0
Y_17404_9198,0.0
Y_17404_9199,0.0
Y_17404_9200,0.0
Y_17404_9202,0.0
Y_17404_9203,0.0
Y_17404_9204,0.0
Y_17404_10056,0.0
Y_17404_10057,0.0
Y_17404_10058,0.0
Y_17404_10059,0.0
Y_17404_10060,0.0
Y_17404_10061,0.0
Y_17404_10062,0.0
Y_17404_10063,0.0
Y_17404_10065,0.0
Y_17404_10066,0.0
Y_17404_10067,0.0
Y_17447_541,0.0
Y_17447_542,0.0
Y_17447_543,0.0
Y_17447_544,0.0
Y_17447_545,0.0
Y_17447_546,0.0
Y_17447_9039,0.0
Y_17447_9040,0.0
Y_17447_9041,0.0
Y_17447_9043,0.0
Y_17447_9044,0.0
Y_17447_9045,0.0
Y_17447_9046,0.0
Y_17447_9047,0.0
Y_17447_9048,0.0
Y_17447_9049,0.0
Y_17447_9050,0.0
Y_17447_9051,0.0
Y_17447_9053,0.0
Y_17447_9054,0.0
Y_17447_9055,0.0
Y_17447_9056,0.0
Y_17447_9057,0.0
Y_17447_9059,0.0
Y_17447_9060,0.0
Y_17447_9061,0.0
Y_17447_9062,0.0
Y_17447_9063,0.0
Y_17447_9064,0.0
Y_17447_9065,0.0
Y_17447_9066,0.0
Y_17447_9067,0.0
Y_17447_9069,0.0
Y_17447_9070,0.0
Y_17447_9071,0.0
Y_17447_9072,0.0
Y_17447_9074,0.0
Y_17447_9075,0.0
Y_17447_9076,0.0
Y_17447_9077,0.0
Y_17447_9078,0.0
Y_17447_9079,0.0
Y_17447_9080,0.0
Y_17447_9081,0.0
Y_17447_9083,0.0
Y_17447_9084,0.0
Y_17447_9085,0.0
Y_17447_9086,0.0
Y_17447_9087,0.0
Y_17447_9088,0.0
Y_17447_9089,0.0
Y_17447_9090,0.0
Y_17447_9091,0.0
Y_17447_9092,0.0
Y_17447_9093,0.0
Y_17447_9094,0.0
Y_17447_9095,0.0
Y_17447_9096,0.0
Y_17447_9097,0.0
Y_17447_9098,0.0
Y_17447_9099,0.0
Y_17447_9100,0.0
Y_17447_9101,0.0
Y_17447_9102,0.0
Y_17447_9103,0.0
Y_17447_9104,0.0
Y_17447_9105,0.0
Y_17447_9106,0.0
Y_17447_9107,0.0
Y_17447_9108,0.0
Y_17447_9109,0.0
Y_17447_9110,0.0
Y_17447_9111,0.0
Y_17447_9113,0.0
Y_17447_9114,0.0
Y_17447_9115,0.0
Y_17447_9116,0.0
Y_17447_9117,0.0
Y_17447_9118,0.0
Y_17447_9119,0.0
Y_17447_9120,0.0
Y_17447_9121,0.0
Y_17447_9122,0.0
Y_17447_9123,0.0
Y_17447_9124,0.0
Y_17447_9125,0.0
Y_17447_9126,0.0
Y_17447_9127,0.0
Y_17447_9128,0.0
Y_17447_9129,0.0
Y_17447_9130,0.0
Y_17447_9131,0.0
Y_17447_9132,0.0
Y_17447_9133,0.0
Y_17447_9134,0.0
Y_17447_9135,0.0
Y_17447_9136,0.0
Y_17447_9137,0.0
Y_17447_9140,0.0
Y_17447_9141,0.0
Y_17447_9142,0.0
Y_17447_9143,0.0
Y_17447_9144,0.0
Y_17447_9145,0.0
Y_17447_9146,0.0
Y_17447_9147,0.0
Y_17447_9148,0.0
Y_17447_9149,0.0
Y_17447_9150,0.0
Y_17447_9151,0.0
Y_17447_9152,0.0
Y_17447_9153,0.0
Y_17447_9154,0.0
Y_17447_9155,0.0
Y_17447_9156,0.0
Y_17447_9158,0.0
Y_17447_9159,0.0
Y_17447_9160,0.0
Y_17447_9161,0.0
Y_17447_9162,0.0
Y_17447_9163,0.0
Y_17447_9164,0.0
Y_17447_9165,0.0
Y_17447_9166,0.0
Y_17447_9167,0.0
Y_17447_9168,0.0
Y_17447_9169,0.0
Y_17447_9171,0.0
Y_17447_9172,0.0
Y_17447_9173,0.0
Y_17447_9174,0.0
Y_17447_9175,0.0
Y_17447_9176,0.0
Y_17447_9177,0.0
Y_17447_9178,0.0
Y_17447_9180,0.0
Y_17447_9182,0.0
Y_17447_9183,0.0
Y_17447_9184,0.0
Y_17447_9185,0.0
Y_17447_9186,0.0
Y_17447_9187,0.0
Y_17447_9188,0.0
Y_17447_9189,0.0
Y_17447_9190,0.0
Y_17447_9192,0.0
Y_17447_9193,0.0
Y_17447_9194,0.0
Y_17447_9195,0.0
Y_17447_9197,0.0
Y_17447_9198,0.0
Y_17447_9199,0.0
Y_17447_9200,0.0
Y_17447_9202,0.0
Y_17447_9203,0.0
Y_17447_9204,0.0
Y_17447_10056,0.0
Y_17447_10057,0.0
Y_17447_10058,0.0
Y_17447_10059,0.0
Y_17447_10060,0.0
Y_17447_10061,0.0
Y_17447_10062,0.0
Y_17447_10063,0.0
Y_17447_10065,0.0
Y_17447_10066,0.0
Y_17447_10067,0.0
Y_17466_541,0.0
Y_17466_542,0.0
Y_17466_543,0.0
Y_17466_544,0.0
Y_17466_545,0.0
Y_17466_546,0.0
Y_17466_9039,0.0
Y_17466_9040,0.0
Y_17466_9041,0.0
Y_17466_9043,0.0
Y_17466_9044,0.0
Y_17466_9045,0.0
Y_17466_9046,0.0
Y_17466_9047,0.0
Y_17466_9048,0.0
Y_17466_9049,0.0
Y_17466_9050,0.0
Y_17466_9051,0.0
Y_17466_9053,0.0
Y_17466_9054,0.0
Y_17466_9055,0.0
Y_17466_9056,0.0
Y_17466_9057,0.0
Y_17466_9059,0.0
Y_17466_9060,0.0
Y_17466_9061,0.0
Y_17466_9062,0.0
Y_17466_9063,0.0
Y_17466_9064,0.0
Y_17466_9065,0.0
Y_17466_9066,0.0
Y_17466_9067,0.0
Y_17466_9069,0.0
Y_17466_9070,0.0
Y_17466_9071,0.0
Y_17466_9072,0.0
Y_17466_9074,0.0
Y_17466_9075,0.0
Y_17466_9076,0.0
Y_17466_9077,0.0
Y_17466_9078,0.0
Y_17466_9079,0.0
Y_17466_9080,0.0
Y_17466_9081,0.0
Y_17466_9083,0.0
Y_17466_9084,0.0
Y_17466_9085,0.0
Y_17466_9086,0.0
Y_17466_9087,0.0
Y_17466_9088,0.0
Y_17466_9089,0.0
Y_17466_9090,0.0
Y_17466_9091,0.0
Y_17466_9092,0.0
Y_17466_9093,0.0
Y_17466_9094,0.0
Y_17466_9095,0.0
Y_17466_9096,0.0
Y_17466_9097,0.0
Y_17466_9098,0.0
Y_17466_9099,0.0
Y_17466_9100,0.0
Y_17466_9101,0.0
Y_17466_9102,0.0
Y_17466_9103,0.0
Y_17466_9104,0.0
Y_17466_9105,0.0
Y_17466_9106,0.0
Y_17466_9107,0.0
Y_17466_9108,0.0
Y_17466_9109,0.0
Y_17466_9110,0.0
Y_17466_9111,0.0
Y_17466_9113,0.0
Y_17466_9114,0.0
Y_17466_9115,0.0
Y_17466_9116,0.0
Y_17466_9117,0.0
Y_17466_9118,0.0
Y_17466_9119,0.0
Y_17466_9120,0.0
Y_17466_9121,0.0
Y_17466_9122,0.0
Y_17466_9123,0.0
Y_17466_9124,0.0
Y_17466_9125,0.0
Y_17466_9126,0.0
Y_17466_9127,0.0
Y_17466_9128,0.0
Y_17466_9129,0.0
Y_17466_9130,0.0
Y_17466_9131,0.0
Y_17466_9132,0.0
Y_17466_9133,0.0
Y_17466_9134,0.0
Y_17466_9135,0.0
Y_17466_9136,0.0
Y_17466_9137,0.0
Y_17466_9140,0.0
Y_17466_9141,0.0
Y_17466_9142,0.0
Y_17466_9143,0.0
Y_17466_9144,0.0
Y_17466_9145,0.0
Y_17466_9146,0.0
Y_17466_9147,0.0
Y_17466_9148,0.0
Y_17466_9149,0.0
Y_17466_9150,0.0
Y_17466_9151,0.0
Y_17466_9152,0.0
Y_17466_9153,0.0
Y_17466_9154,0.0
Y_17466_9155,0.0
Y_17466_9156,0.0
Y_17466_9158,0.0
Y_17466_9159,0.0
Y_17466_9160,0.0
Y_17466_9161,0.0
Y_17466_9162,0.0
Y_17466_9163,0.0
Y_17466_9164,0.0
Y_17466_9165,0.0
Y_17466_9166,0.0
Y_17466_9167,0.0
Y_17466_9168,0.0
Y_17466_9169,0.0
Y_17466_9171,0.0
Y_17466_9172,0.0
Y_17466_9173,0.0
Y_17466_9174,0.0
Y_17466_9175,0.0
Y_17466_9176,0.0
Y_17466_9177,0.0
Y_17466_9178,0.0
Y_17466_9180,0.0
Y_17466_9182,0.0
Y_17466_9183,0.0
Y_17466_9184,0.0
Y_17466_9185,0.0
Y_17466_9186,0.0
Y_17466_9187,0.0
Y_17466_9188,0.0
Y_17466_9189,0.0
Y_17466_9190,0.0
Y_17466_9192,0.0
Y_17466_9193,0.0
Y_17466_9194,0.0
Y_17466_9195,0.0
Y_17466_9197,0.0
Y_17466_9198,0.0
Y_17466_9199,0.0
Y_17466_9200,0.0
Y_17466_9202,0.0
Y_17466_9203,0.0
Y_17466_9204,0.0
Y_17466_10056,0.0
Y_17466_10057,0.0
Y_17466_10058,0.0
Y_17466_10059,0.0
Y_17466_10060,0.0
Y_17466_10061,0.0
Y_17466_10062,0.0
Y_17466_10063,0.0
Y_17466_10065,0.0
Y_17466_10066,0.0
Y_17466_10067,0.0
Y_17507_541,0.0
Y_17507_542,0.0
Y_17507_543,0.0
Y_17507_544,0.0
Y_17507_545,0.0
Y_17507_546,0.0
Y_17507_9039,0.0
Y_17507_9040,0.0
Y_17507_9041,0.0
Y_17507_9043,0.0
Y_17507_9044,0.0
Y_17507_9045,0.0
Y_17507_9046,0.0
Y_17507_9047,0.0
Y_17507_9048,0.0
Y_17507_9049,0.0
Y_17507_9050,0.0
Y_17507_9051,0.0
Y_17507_9053,0.0
Y_17507_9054,0.0
Y_17507_9055,0.0
Y_17507_9056,0.0
Y_17507_9057,0.0
Y_17507_9059,0.0
Y_17507_9060,0.0
Y_17507_9061,0.0
Y_17507_9062,0.0
Y_17507_9063,0.0
Y_17507_9064,0.0
Y_17507_9065,0.0
Y_17507_9066,0.0
Y_17507_9067,0.0
Y_17507_9069,0.0
Y_17507_9070,0.0
Y_17507_9071,0.0
Y_17507_9072,0.0
Y_17507_9074,0.0
Y_17507_9075,0.0
Y_17507_9076,0.0
Y_17507_9077,0.0
Y_17507_9078,0.0
Y_17507_9079,0.0
Y_17507_9080,0.0
Y_17507_9081,0.0
Y_17507_9083,0.0
Y_17507_9084,0.0
Y_17507_9085,0.0
Y_17507_9086,0.0
Y_17507_9087,0.0
Y_17507_9088,0.0
Y_17507_9089,0.0
Y_17507_9090,0.0
Y_17507_9091,0.0
Y_17507_9092,0.0
Y_17507_9093,0.0
Y_17507_9094,0.0
Y_17507_9095,0.0
Y_17507_9096,0.0
Y_17507_9097,0.0
Y_17507_9098,0.0
Y_17507_9099,0.0
Y_17507_9100,0.0
Y_17507_9101,0.0
Y_17507_9102,0.0
Y_17507_9103,0.0
Y_17507_9104,0.0
Y_17507_9105,0.0
Y_17507_9106,0.0
Y_17507_9107,0.0
Y_17507_9108,0.0
Y_17507_9109,0.0
Y_17507_9110,0.0
Y_17507_9111,0.0
Y_17507_9113,0.0
Y_17507_9114,0.0
Y_17507_9115,0.0
Y_17507_9116,0.0
Y_17507_9117,0.0
Y_17507_9118,0.0
Y_17507_9119,0.0
Y_17507_9120,0.0
Y_17507_9121,0.0
Y_17507_9122,0.0
Y_17507_9123,0.0
Y_17507_9124,0.0
Y_17507_9125,0.0
Y_17507_9126,0.0
Y_17507_9127,0.0
Y_17507_9128,0.0
Y_17507_9129,0.0
Y_17507_9130,0.0
Y_17507_9131,0.0
Y_17507_9132,0.0
Y_17507_9133,0.0
Y_17507_9134,0.0
Y_17507_9135,0.0
Y_17507_9136,0.0
Y_17507_9137,0.0
Y_17507_9140,0.0
Y_17507_9141,0.0
Y_17507_9142,0.0
Y_17507_9143,0.0
Y_17507_9144,0.0
Y_17507_9145,0.0
Y_17507_9146,0.0
Y_17507_9147,0.0
Y_17507_9148,0.0
Y_17507_9149,0.0
Y_17507_9150,0.0
Y_17507_9151,0.0
Y_17507_9152,0.0
Y_17507_9153,0.0
Y_17507_9154,0.0
Y_17507_9155,0.0
Y_17507_9156,0.0
Y_17507_9158,0.0
Y_17507_9159,0.0
Y_17507_9160,0.0
Y_17507_9161,0.0
Y_17507_9162,0.0
Y_17507_9163,0.0
Y_17507_9164,0.0
Y_17507_9165,0.0
Y_17507_9166,0.0
Y_17507_9167,0.0
Y_17507_9168,0.0
Y_17507_9169,0.0
Y_17507_9171,0.0
Y_17507_9172,0.0
Y_17507_9173,0.0
Y_17507_9174,0.0
Y_17507_9175,0.0
Y_17507_9176,0.0
Y_17507_9177,0.0
Y_17507_9178,0.0
Y_17507_9180,0.0
Y_17507_9182,0.0
Y_17507_9183,0.0
Y_17507_9184,0.0
Y_17507_9185,0.0
Y_17507_9186,0.0
Y_17507_9187,0.0
Y_17507_9188,0.0
Y_17507_9189,0.0
Y_17507_9190,0.0
Y_17507_9192,0.0
Y_17507_9193,0.0
Y_17507_9194,0.0
Y_17507_9195,0.0
Y_17507_9197,0.0
Y_17507_9198,0.0
Y_17507_9199,0.0
Y_17507_9200,0.0
Y_17507_9202,0.0
Y_17507_9203,0.0
Y_17507_9204,0.0
Y_17507_10056,0.0
Y_17507_10057,0.0
Y_17507_10058,0.0
Y_17507_10059,0.0
Y_17507_10060,0.0
Y_17507_10061,0.0
Y_17507_10062,0.0
Y_17507_10063,0.0
Y_17507_10065,0.0
Y_17507_10066,0.0
Y_17507_10067,0.0
Y_17592_541,0.0
Y_17592_542,0.0
Y_17592_543,0.0
Y_17592_544,0.0
Y_17592_545,0.0
Y_17592_546,0.0
Y_17592_9039,0.0
Y_17592_9040,0.0
Y_17592_9041,0.0
Y_17592_9043,0.0
Y_17592_9044,0.0
Y_17592_9045,0.0
Y_17592_9046,0.0
Y_17592_9047,1.0
Y_17592_9048,0.0
Y_17592_9049,0.0
Y_17592_9050,0.0
Y_17592_9051,0.0
Y_17592_9053,0.0
Y_17592_9054,0.0
Y_17592_9055,0.0
Y_17592_9056,0.0
Y_17592_9057,0.0
Y_17592_9059,0.0
Y_17592_9060,0.0
Y_17592_9061,0.0
Y_17592_9062,0.0
Y_17592_9063,0.0
Y_17592_9064,0.0
Y_17592_9065,0.0
Y_17592_9066,0.0
Y_17592_9067,0.0
Y_17592_9069,0.0
Y_17592_9070,0.0
Y_17592_9071,0.0
Y_17592_9072,0.0
Y_17592_9074,0.0
Y_17592_9075,0.0
Y_17592_9076,0.0
Y_17592_9077,0.0
Y_17592_9078,0.0
Y_17592_9079,0.0
Y_17592_9080,0.0
Y_17592_9081,0.0
Y_17592_9083,0.0
Y_17592_9084,0.0
Y_17592_9085,0.0
Y_17592_9086,0.0
Y_17592_9087,0.0
Y_17592_9088,0.0
Y_17592_9089,0.0
Y_17592_9090,0.0
Y_17592_9091,0.0
Y_17592_9092,0.0
Y_17592_9093,0.0
Y_17592_9094,0.0
Y_17592_9095,0.0
Y_17592_9096,0.0
Y_17592_9097,0.0
Y_17592_9098,0.0
Y_17592_9099,0.0
Y_17592_9100,0.0
Y_17592_9101,0.0
Y_17592_9102,0.0
Y_17592_9103,0.0
Y_17592_9104,0.0
Y_17592_9105,0.0
Y_17592_9106,0.0
Y_17592_9107,0.0
Y_17592_9108,0.0
Y_17592_9109,0.0
Y_17592_9110,0.0
Y_17592_9111,0.0
Y_17592_9113,0.0
Y_17592_9114,0.0
Y_17592_9115,0.0
Y_17592_9116,0.0
Y_17592_9117,0.0
Y_17592_9118,0.0
Y_17592_9119,0.0
Y_17592_9120,0.0
Y_17592_9121,0.0
Y_17592_9122,0.0
Y_17592_9123,0.0
Y_17592_9124,0.0
Y_17592_9125,0.0
Y_17592_9126,0.0
Y_17592_9127,0.0
Y_17592_9128,0.0
Y_17592_9129,0.0
Y_17592_9130,0.0
Y_17592_9131,0.0
Y_17592_9132,0.0
Y_17592_9133,0.0
Y_17592_9134,0.0
Y_17592_9135,0.0
Y_17592_9136,0.0
Y_17592_9137,0.0
Y_17592_9140,0.0
Y_17592_9141,0.0
Y_17592_9142,0.0
Y_17592_9143,0.0
Y_17592_9144,0.0
Y_17592_9145,0.0
Y_17592_9146,0.0
Y_17592_9147,0.0
Y_17592_9148,0.0
Y_17592_9149,0.0
Y_17592_9150,0.0
Y_17592_9151,0.0
Y_17592_9152,0.0
Y_17592_9153,0.0
Y_17592_9154,0.0
Y_17592_9155,0.0
Y_17592_9156,0.0
Y_17592_9158,0.0
Y_17592_9159,0.0
Y_17592_9160,0.0
Y_17592_9161,0.0
Y_17592_9162,0.0
Y_17592_9163,0.0
Y_17592_9164,0.0
Y_17592_9165,0.0
